name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
200_cho_2016_all_pos,73,3,P3,k6,cegar3,124,1774.62s,TO,24,1.10s,2,1515,0.00s
200_cho_2016_all_pos,7,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,7,3,P3,k2,cegar3,0,0.41s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,7,3,P3,k4,cegar3,0,31.55s,SAT,4,2.84s,2,72,0.00s
200_cho_2016_all_pos,7,3,P3,k6,cegar3,124,1789.08s,TO,13,1.62s,3,1944,0.00s
200_cho_2016_all_pos,74,3,P3,k1,cegar3,0,0.59s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,74,3,P3,k2,cegar3,0,3.82s,SAT,2,0.98s,2,12,0.00s
200_cho_2016_all_pos,74,3,P3,k4,cegar3,0,264.19s,SAT,7,1.53s,3,619,0.00s
200_cho_2016_all_pos,74,3,P3,k6,cegar3,124,1792.09s,TO,13,0.90s,2,1690,0.00s
200_cho_2016_all_pos,75,3,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,75,3,P3,k2,cegar3,0,4.43s,SAT,3,0.68s,1,11,0.00s
200_cho_2016_all_pos,75,3,P3,k4,cegar3,0,1452.57s,SAT,12,0.36s,0,2089,0.00s
200_cho_2016_all_pos,75,3,P3,k6,cegar3,124,1791.71s,TO,16,0.80s,1,1861,0.00s
200_cho_2016_all_pos,76,3,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,76,3,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,76,3,P3,k4,cegar3,0,1.57s,SAT,3,1.57s,3,1,0.00s
200_cho_2016_all_pos,76,3,P3,k6,cegar3,0,1074.63s,SAT,25,0.50s,1,741,0.00s
200_cho_2016_all_pos,77,3,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,77,3,P3,k2,cegar3,0,4.44s,SAT,3,0.66s,1,11,0.00s
200_cho_2016_all_pos,77,3,P3,k4,cegar3,0,1481.01s,SAT,12,0.33s,0,2089,0.00s
200_cho_2016_all_pos,77,3,P3,k6,cegar3,124,1788.83s,TO,16,0.73s,1,1851,0.00s
200_cho_2016_all_pos,78,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,78,3,P3,k2,cegar3,0,0.31s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,78,3,P3,k4,cegar3,0,1479.51s,SAT,10,0.90s,2,2027,0.00s
200_cho_2016_all_pos,78,3,P3,k6,cegar3,124,1790.75s,TO,23,1.66s,3,1454,0.00s
200_cho_2016_all_pos,79,3,P3,k1,cegar3,0,0.41s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,79,3,P3,k2,cegar3,0,0.37s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,79,3,P3,k4,cegar3,0,1469.29s,SAT,6,0.56s,1,2389,0.00s
200_cho_2016_all_pos,79,3,P3,k6,cegar3,124,1788.64s,TO,12,0.62s,1,1976,0.00s
200_cho_2016_all_pos,80,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,80,3,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,80,3,P3,k4,cegar3,0,28.59s,SAT,9,0.25s,0,80,0.00s
200_cho_2016_all_pos,80,3,P3,k6,cegar3,0,141.42s,SAT,15,0.23s,0,232,0.00s
200_cho_2016_all_pos,81,3,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,81,3,P3,k2,cegar3,0,0.58s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,81,3,P3,k4,cegar3,0,1441.34s,SAT,9,1.88s,3,2059,0.00s
200_cho_2016_all_pos,81,3,P3,k6,cegar3,124,1788.74s,TO,15,1.90s,3,1649,0.00s
200_cho_2016_all_pos,8,1,P3,k1,cegar3,0,0.40s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,8,1,P3,k2,cegar3,0,6.45s,SAT,3,0.61s,1,19,0.00s
200_cho_2016_all_pos,8,1,P3,k4,cegar3,124,1785.60s,TO,29,0.63s,1,549,0.00s
200_cho_2016_all_pos,8,1,P3,k6,cegar3,124,1714.14s,TO,31,1.19s,2,541,0.00s
200_cho_2016_all_pos,82,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,82,3,P3,k2,cegar3,0,1.36s,SAT,3,1.36s,3,1,0.00s
200_cho_2016_all_pos,82,3,P3,k4,cegar3,0,646.52s,SAT,17,0.69s,1,812,0.00s
200_cho_2016_all_pos,82,3,P3,k6,cegar3,124,1792.12s,TO,31,1.16s,2,844,0.00s
200_cho_2016_all_pos,83,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,83,3,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,83,3,P3,k4,cegar3,0,297.97s,SAT,5,1.14s,2,702,0.00s
200_cho_2016_all_pos,83,3,P3,k6,cegar3,124,1790.16s,TO,14,1.18s,2,1709,0.00s
200_cho_2016_all_pos,8,3,P3,k1,cegar3,0,0.37s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,8,3,P3,k2,cegar3,0,0.85s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,8,3,P3,k4,cegar3,0,74.98s,SAT,5,1.20s,2,228,0.00s
200_cho_2016_all_pos,8,3,P3,k6,cegar3,124,1789.13s,TO,12,1.30s,2,1771,0.00s
200_cho_2016_all_pos,84,3,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,84,3,P3,k2,cegar3,0,0.78s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,84,3,P3,k4,cegar3,0,4.71s,SAT,3,1.90s,3,5,0.00s
200_cho_2016_all_pos,84,3,P3,k6,cegar3,124,1784.57s,TO,30,4.46s,3,930,0.00s
200_cho_2016_all_pos,85,3,P3,k1,cegar3,0,0.23s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,85,3,P3,k2,cegar3,0,0.33s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,85,3,P3,k4,cegar3,0,40.19s,SAT,5,1.61s,3,90,0.00s
200_cho_2016_all_pos,85,3,P3,k6,cegar3,124,1791.58s,TO,13,1.14s,2,1154,0.00s
200_cho_2016_all_pos,86,3,P3,k1,cegar3,0,0.36s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,86,3,P3,k2,cegar3,0,0.35s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,86,3,P3,k4,cegar3,0,4.06s,SAT,2,1.44s,2,9,0.00s
200_cho_2016_all_pos,86,3,P3,k6,cegar3,124,1788.94s,TO,12,1.84s,3,2253,0.00s
200_cho_2016_all_pos,87,3,P3,k1,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,87,3,P3,k2,cegar3,0,0.65s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,87,3,P3,k4,cegar3,0,160.06s,SAT,5,1.56s,3,313,0.00s
200_cho_2016_all_pos,87,3,P3,k6,cegar3,124,1791.60s,TO,25,4.75s,6,922,0.00s
200_cho_2016_all_pos,88,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,88,3,P3,k2,cegar3,0,0.50s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,88,3,P3,k4,cegar3,0,1.21s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,88,3,P3,k6,cegar3,124,1792.08s,TO,21,1.28s,2,1094,0.00s
200_cho_2016_all_pos,89,3,P3,k1,cegar3,0,0.23s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,89,3,P3,k2,cegar3,0,0.85s,SAT,2,0.48s,1,1,0.00s
200_cho_2016_all_pos,89,3,P3,k4,cegar3,0,2.67s,SAT,4,2.04s,3,1,0.00s
200_cho_2016_all_pos,89,3,P3,k6,cegar3,0,1565.97s,SAT,15,0.76s,1,855,0.00s
200_cho_2016_all_pos,90,3,P3,k1,cegar3,0,1.14s,UNSAT,3,,,0,0.00s
200_cho_2016_all_pos,90,3,P3,k2,cegar3,0,15.02s,SAT,6,2.63s,5,35,0.00s
200_cho_2016_all_pos,90,3,P3,k4,cegar3,124,1787.18s,TO,9,1.92s,4,2544,0.00s
200_cho_2016_all_pos,90,3,P3,k6,cegar3,124,1787.29s,TO,17,2.09s,4,1623,0.00s
200_cho_2016_all_pos,91,3,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,91,3,P3,k2,cegar3,0,9.32s,SAT,3,0.36s,0,24,0.00s
200_cho_2016_all_pos,91,3,P3,k4,cegar3,0,998.77s,SAT,11,0.38s,0,1324,0.00s
200_cho_2016_all_pos,91,3,P3,k6,cegar3,124,1787.64s,TO,14,0.78s,1,1969,0.00s
200_cho_2016_all_pos,9,1,P3,k1,cegar3,0,2.74s,SAT,1,0.61s,1,11,0.00s
200_cho_2016_all_pos,9,1,P3,k2,cegar3,0,2.79s,SAT,2,0.61s,1,11,0.00s
200_cho_2016_all_pos,9,1,P3,k4,cegar3,0,4.97s,SAT,3,0.59s,1,15,0.00s
200_cho_2016_all_pos,9,1,P3,k6,cegar3,0,306.60s,SAT,7,0.64s,1,557,0.00s
200_cho_2016_all_pos,92,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,92,3,P3,k2,cegar3,0,0.11s,UNSAT,0,,,0,0.00s
200_cho_2016_all_pos,92,3,P3,k4,cegar3,0,361.91s,SAT,5,0.27s,0,1008,0.00s
200_cho_2016_all_pos,92,3,P3,k6,cegar3,124,1791.26s,TO,19,0.29s,0,1683,0.00s
200_cho_2016_all_pos,93,3,P3,k1,cegar3,0,0.39s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,93,3,P3,k2,cegar3,0,0.46s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,93,3,P3,k4,cegar3,0,4.06s,SAT,2,1.70s,2,8,0.00s
200_cho_2016_all_pos,93,3,P3,k6,cegar3,124,1788.01s,TO,8,1.54s,2,2075,0.00s
200_cho_2016_all_pos,9,3,P3,k1,cegar3,0,0.55s,SAT,1,0.55s,1,1,0.00s
200_cho_2016_all_pos,9,3,P3,k2,cegar3,0,13.09s,SAT,4,1.44s,3,32,0.00s
200_cho_2016_all_pos,9,3,P3,k4,cegar3,0,1029.35s,SAT,12,1.59s,3,1290,0.00s
200_cho_2016_all_pos,9,3,P3,k6,cegar3,124,1789.40s,TO,14,1.46s,3,1983,0.00s
200_cho_2016_all_pos,94,3,P3,k1,cegar3,0,1.77s,SAT,3,0.22s,0,2,0.00s
200_cho_2016_all_pos,94,3,P3,k2,cegar3,0,51.37s,SAT,3,0.21s,0,168,0.00s
200_cho_2016_all_pos,94,3,P3,k4,cegar3,0,245.95s,SAT,8,0.25s,0,414,0.00s
200_cho_2016_all_pos,94,3,P3,k6,cegar3,124,1791.33s,TO,16,0.27s,0,1673,0.00s
200_cho_2016_all_pos,95,3,P3,k1,cegar3,0,0.40s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,95,3,P3,k2,cegar3,0,24.90s,SAT,5,0.53s,1,66,0.00s
200_cho_2016_all_pos,95,3,P3,k4,cegar3,124,1781.29s,TO,13,0.56s,1,2212,0.00s
200_cho_2016_all_pos,95,3,P3,k6,cegar3,124,1788.57s,TO,18,1.07s,2,1790,0.00s
200_cho_2016_all_pos,96,3,P3,k1,cegar3,0,0.39s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,96,3,P3,k2,cegar3,0,6.15s,SAT,2,0.58s,1,25,0.00s
200_cho_2016_all_pos,96,3,P3,k4,cegar3,0,166.80s,SAT,4,0.69s,1,471,0.00s
200_cho_2016_all_pos,96,3,P3,k6,cegar3,124,1788.47s,TO,12,0.63s,1,2064,0.00s
200_cho_2016_all_pos,97,3,P3,k1,cegar3,0,0.36s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,97,3,P3,k2,cegar3,0,17.30s,SAT,3,0.51s,1,68,0.00s
200_cho_2016_all_pos,97,3,P3,k4,cegar3,0,384.40s,SAT,12,0.54s,1,639,0.00s
200_cho_2016_all_pos,97,3,P3,k6,cegar3,124,1787.61s,TO,18,0.54s,1,1485,0.00s
200_cho_2016_all_pos,98,3,P3,k1,cegar3,0,0.40s,SAT,1,0.26s,0,1,0.00s
200_cho_2016_all_pos,98,3,P3,k2,cegar3,0,9.57s,SAT,2,0.22s,0,42,0.00s
200_cho_2016_all_pos,98,3,P3,k4,cegar3,0,98.47s,SAT,6,0.24s,0,221,0.00s
200_cho_2016_all_pos,98,3,P3,k6,cegar3,124,1789.24s,TO,12,0.23s,0,1795,0.00s
200_cho_2016_all_pos,99,3,P3,k1,cegar3,0,0.35s,UNSAT,1,,,0,0.00s
200_cho_2016_all_pos,99,3,P3,k2,cegar3,0,0.97s,UNSAT,2,,,0,0.00s
200_cho_2016_all_pos,99,3,P3,k4,cegar3,124,1784.01s,TO,14,0.96s,2,2226,0.00s
200_cho_2016_all_pos,99,3,P3,k6,cegar3,124,1790.62s,TO,12,0.97s,2,2038,0.00s
218_Hernandez_TcellCheckPoints_13april2020,100,3,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,100,3,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,100,3,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,100,3,P3,k6,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,1,P3,k1,cegar3,0,0.69s,SAT,0,0.69s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,1,P3,k2,cegar3,0,0.70s,SAT,0,0.70s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,1,P3,k4,cegar3,0,0.63s,SAT,0,0.63s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,1,P3,k6,cegar3,0,0.68s,SAT,0,0.68s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,3,P3,k1,cegar3,0,0.18s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,3,P3,k2,cegar3,0,2.73s,SAT,2,0.85s,2,9,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,3,P3,k4,cegar3,0,3.61s,SAT,2,0.84s,2,12,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,3,P3,k6,cegar3,0,3.84s,SAT,2,0.96s,2,12,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,1,P3,k1,cegar3,0,1.99s,SAT,2,1.04s,1,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,1,P3,k2,cegar3,0,7.48s,SAT,5,0.92s,1,16,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,1,P3,k4,cegar3,124,1788.00s,TO,31,0.90s,1,999,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,1,P3,k6,cegar3,124,1785.72s,TO,39,1.10s,1,822,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,3,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,3,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,3,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,3,P3,k6,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,1,P3,k1,cegar3,0,16.02s,SAT,3,0.29s,1,60,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,1,P3,k2,cegar3,0,96.76s,SAT,4,0.30s,1,287,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,1,P3,k4,cegar3,0,134.58s,SAT,5,0.34s,1,317,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,1,P3,k6,cegar3,0,148.80s,SAT,4,0.34s,1,317,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,1,P3,k1,cegar3,0,0.55s,SAT,1,0.29s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,1,P3,k2,cegar3,0,0.54s,SAT,1,0.27s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,1,P3,k4,cegar3,0,0.64s,SAT,1,0.30s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,1,P3,k6,cegar3,0,0.66s,SAT,1,0.35s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,3,P3,k1,cegar3,0,1.01s,UNSAT,2,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,3,P3,k2,cegar3,0,18.59s,SAT,7,0.42s,1,45,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,3,P3,k4,cegar3,124,1788.06s,TO,31,0.47s,1,1245,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,3,P3,k6,cegar3,124,1771.74s,TO,24,0.47s,1,1627,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,1,P3,k1,cegar3,0,10.52s,SAT,5,0.41s,1,35,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,1,P3,k2,cegar3,0,80.64s,SAT,18,0.42s,1,156,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,1,P3,k4,cegar3,124,1781.02s,TO,28,0.42s,1,1554,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,1,P3,k6,cegar3,124,1787.35s,TO,29,0.47s,1,1091,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,3,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,3,P3,k4,cegar3,0,26.36s,SAT,3,1.57s,1,71,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,3,P3,k6,cegar3,124,1789.12s,TO,10,1.41s,3,2182,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,3,P3,k1,cegar3,0,0.69s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,3,P3,k2,cegar3,0,1.11s,UNSAT,2,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,3,P3,k4,cegar3,0,1.74s,UNSAT,2,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,3,P3,k6,cegar3,0,599.96s,SAT,13,4.63s,5,768,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,1,P3,k1,cegar3,0,10.59s,SAT,6,0.29s,1,39,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,1,P3,k2,cegar3,0,70.10s,SAT,14,0.36s,1,158,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,1,P3,k4,cegar3,124,1780.01s,TO,30,0.41s,1,1804,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,1,P3,k6,cegar3,124,1788.62s,TO,43,0.41s,1,894,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,3,P3,k2,cegar3,0,1.49s,SAT,2,0.73s,1,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,3,P3,k4,cegar3,0,591.41s,SAT,20,0.47s,1,572,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,3,P3,k6,cegar3,124,1785.88s,TO,44,0.51s,1,707,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,1,P3,k1,cegar3,0,4.56s,SAT,3,0.30s,1,25,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,1,P3,k2,cegar3,0,13.49s,SAT,7,0.29s,1,55,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,1,P3,k4,cegar3,0,28.82s,SAT,16,0.31s,1,68,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,1,P3,k6,cegar3,0,44.21s,SAT,20,0.31s,1,72,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,3,P3,k1,cegar3,0,0.17s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,3,P3,k2,cegar3,0,0.42s,UNSAT,2,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,3,P3,k4,cegar3,0,8.62s,SAT,4,1.37s,3,26,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,3,P3,k6,cegar3,124,1790.96s,TO,13,1.51s,4,2122,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,1,P3,k1,cegar3,0,0.72s,SAT,1,0.41s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,1,P3,k2,cegar3,0,0.74s,SAT,1,0.42s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,1,P3,k4,cegar3,0,1.16s,SAT,2,0.44s,1,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,1,P3,k6,cegar3,0,1144.23s,SAT,16,0.48s,1,1402,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,3,P3,k2,cegar3,0,0.44s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,3,P3,k4,cegar3,0,342.11s,SAT,6,0.77s,2,916,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,3,P3,k6,cegar3,124,1789.44s,TO,13,0.86s,2,2244,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,1,P3,k1,cegar3,0,3.51s,SAT,3,0.28s,1,16,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,1,P3,k2,cegar3,0,10.54s,SAT,6,0.31s,1,39,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,1,P3,k4,cegar3,0,44.80s,SAT,15,0.35s,1,96,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,1,P3,k6,cegar3,0,175.05s,SAT,30,0.34s,1,150,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,3,P3,k1,cegar3,0,7.68s,SAT,3,0.38s,1,24,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,3,P3,k2,cegar3,0,50.89s,SAT,12,0.40s,1,92,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,3,P3,k4,cegar3,124,1778.14s,TO,40,0.39s,1,653,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,3,P3,k6,cegar3,124,1786.49s,TO,59,0.39s,1,423,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,1,P3,k1,cegar3,0,0.41s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,1,P3,k2,cegar3,0,1.25s,SAT,2,0.58s,1,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,1,P3,k4,cegar3,0,15.81s,SAT,8,0.64s,1,39,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,1,P3,k6,cegar3,0,454.41s,SAT,21,1.11s,2,564,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,3,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,3,P3,k2,cegar3,0,0.24s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,3,P3,k4,cegar3,0,89.51s,SAT,4,1.16s,3,299,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,3,P3,k6,cegar3,124,1789.52s,TO,12,0.62s,2,2371,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,1,P3,k1,cegar3,0,9.15s,SAT,4,0.29s,1,35,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,1,P3,k2,cegar3,0,112.35s,SAT,9,0.29s,1,314,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,1,P3,k4,cegar3,0,1152.70s,SAT,17,0.33s,1,1762,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,1,P3,k6,cegar3,0,1128.29s,SAT,14,0.26s,1,1778,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,3,P3,k1,cegar3,0,0.51s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,3,P3,k2,cegar3,0,0.80s,SAT,1,0.80s,1,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,3,P3,k4,cegar3,0,0.95s,SAT,1,0.95s,1,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,3,P3,k6,cegar3,0,0.94s,SAT,1,0.94s,1,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,1,P3,k1,cegar3,0,0.16s,SAT,0,0.16s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,1,P3,k2,cegar3,0,0.15s,SAT,0,0.15s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,1,P3,k4,cegar3,0,0.41s,SAT,1,0.17s,0,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,1,P3,k6,cegar3,0,82.70s,SAT,4,0.17s,0,273,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,3,P3,k1,cegar3,0,0.05s,UNSAT,0,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,3,P3,k2,cegar3,0,0.22s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,3,P3,k4,cegar3,0,89.10s,SAT,11,1.07s,2,170,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,3,P3,k6,cegar3,124,1790.14s,TO,27,1.19s,2,1052,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,1,P3,k1,cegar3,0,0.23s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,1,P3,k2,cegar3,0,15.58s,SAT,6,0.45s,1,26,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,1,P3,k4,cegar3,124,1787.80s,TO,18,1.17s,2,1468,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,1,P3,k6,cegar3,124,1785.03s,TO,31,2.96s,5,1104,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,3,P3,k1,cegar3,0,0.19s,UNSAT,1,,,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,3,P3,k2,cegar3,0,1.22s,SAT,2,0.31s,1,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,3,P3,k4,cegar3,0,24.13s,SAT,6,0.39s,1,84,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,3,P3,k6,cegar3,0,84.45s,SAT,25,0.44s,1,97,0.00s
218_Hernandez_TcellCheckPoints_13april2020,2,1,P3,k1,cegar3,0,0.75s,SAT,2,0.54s,1,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,2,1,P3,k2,cegar3,0,2.98s,SAT,4,0.62s,1,6,0.00s
218_Hernandez_TcellCheckPoints_13april2020,2,1,P3,k4,cegar3,0,5.61s,SAT,5,0.62s,1,12,0.00s
