name,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,start_time
200_cho_2016_all_pos,19,3,synthesis,maxclause32,cegar3_nocanonic,124,2279.49s,TO,5,0.00s
200_cho_2016_all_pos,20,1,synthesis,maxclause32,cegar3_nocanonic,0,6.98s,SAT,2,0.00s
200_cho_2016_all_pos,20,3,synthesis,maxclause32,cegar3_nocanonic,0,2445.85s,SAT,4,0.00s
200_cho_2016_all_pos,21,1,synthesis,maxclause32,cegar3_nocanonic,0,265.31s,SAT,3,0.00s
200_cho_2016_all_pos,21,3,synthesis,maxclause32,cegar3_nocanonic,0,903.61s,SAT,4,0.00s
200_cho_2016_all_pos,2,1,synthesis,maxclause32,cegar3_nocanonic,0,1.91s,SAT,0,0.00s
200_cho_2016_all_pos,22,1,synthesis,maxclause32,cegar3_nocanonic,0,1.62s,SAT,0,0.00s
200_cho_2016_all_pos,22,3,synthesis,maxclause32,cegar3_nocanonic,124,2140.36s,TO,5,0.00s
200_cho_2016_all_pos,23,3,synthesis,maxclause32,cegar3_nocanonic,124,2924.30s,TO,5,0.00s
200_cho_2016_all_pos,2,3,synthesis,maxclause32,cegar3_nocanonic,124,5.50s,TO,3,0.00s
200_cho_2016_all_pos,24,3,synthesis,maxclause32,cegar3_nocanonic,124,484.23s,TO,4,0.00s
200_cho_2016_all_pos,25,3,synthesis,maxclause32,cegar3_nocanonic,124,745.01s,TO,5,0.00s
200_cho_2016_all_pos,26,3,synthesis,maxclause32,cegar3_nocanonic,124,1635.40s,TO,4,0.00s
200_cho_2016_all_pos,27,3,synthesis,maxclause32,cegar3_nocanonic,124,457.46s,TO,4,0.00s
200_cho_2016_all_pos,28,3,synthesis,maxclause32,cegar3_nocanonic,124,2081.81s,TO,4,0.00s
200_cho_2016_all_pos,29,3,synthesis,maxclause32,cegar3_nocanonic,124,490.91s,TO,4,0.00s
200_cho_2016_all_pos,30,3,synthesis,maxclause32,cegar3_nocanonic,0,2.76s,SAT,1,0.00s
200_cho_2016_all_pos,31,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,3,1,synthesis,maxclause32,cegar3_nocanonic,124,85.24s,TO,4,0.00s
200_cho_2016_all_pos,32,3,synthesis,maxclause32,cegar3_nocanonic,124,2697.93s,TO,4,0.00s
200_cho_2016_all_pos,33,3,synthesis,maxclause32,cegar3_nocanonic,124,1256.29s,TO,5,0.00s
200_cho_2016_all_pos,3,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,34,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,35,3,synthesis,maxclause32,cegar3_nocanonic,124,130.06s,TO,4,0.00s
200_cho_2016_all_pos,36,3,synthesis,maxclause32,cegar3_nocanonic,124,1987.29s,TO,4,0.00s
200_cho_2016_all_pos,37,3,synthesis,maxclause32,cegar3_nocanonic,124,334.94s,TO,4,0.00s
200_cho_2016_all_pos,38,3,synthesis,maxclause32,cegar3_nocanonic,124,353.04s,TO,4,0.00s
200_cho_2016_all_pos,39,3,synthesis,maxclause32,cegar3_nocanonic,124,137.27s,TO,4,0.00s
200_cho_2016_all_pos,40,3,synthesis,maxclause32,cegar3_nocanonic,124,3442.76s,TO,5,0.00s
200_cho_2016_all_pos,41,3,synthesis,maxclause32,cegar3_nocanonic,0,17.15s,SAT,2,0.00s
200_cho_2016_all_pos,4,1,synthesis,maxclause32,cegar3_nocanonic,0,8.02s,SAT,3,0.00s
200_cho_2016_all_pos,42,3,synthesis,maxclause32,cegar3_nocanonic,124,377.89s,TO,4,0.00s
200_cho_2016_all_pos,43,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,4,3,synthesis,maxclause32,cegar3_nocanonic,124,510.87s,TO,4,0.00s
200_cho_2016_all_pos,44,3,synthesis,maxclause32,cegar3_nocanonic,124,240.57s,TO,4,0.00s
200_cho_2016_all_pos,45,3,synthesis,maxclause32,cegar3_nocanonic,124,898.13s,TO,5,0.00s
200_cho_2016_all_pos,46,3,synthesis,maxclause32,cegar3_nocanonic,124,15.89s,TO,4,0.00s
200_cho_2016_all_pos,47,3,synthesis,maxclause32,cegar3_nocanonic,0,1130.21s,SAT,3,0.00s
200_cho_2016_all_pos,48,3,synthesis,maxclause32,cegar3_nocanonic,124,1115.74s,TO,5,0.00s
200_cho_2016_all_pos,49,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,50,3,synthesis,maxclause32,cegar3_nocanonic,124,155.02s,TO,4,0.00s
200_cho_2016_all_pos,51,3,synthesis,maxclause32,cegar3_nocanonic,124,2064.00s,TO,5,0.00s
200_cho_2016_all_pos,5,1,synthesis,maxclause32,cegar3_nocanonic,124,98.63s,TO,4,0.00s
200_cho_2016_all_pos,52,3,synthesis,maxclause32,cegar3_nocanonic,124,479.64s,TO,4,0.00s
200_cho_2016_all_pos,53,3,synthesis,maxclause32,cegar3_nocanonic,124,12.78s,TO,4,0.00s
200_cho_2016_all_pos,5,3,synthesis,maxclause32,cegar3_nocanonic,124,1461.79s,TO,4,0.00s
200_cho_2016_all_pos,54,3,synthesis,maxclause32,cegar3_nocanonic,124,3588.01s,TO,4,0.00s
200_cho_2016_all_pos,55,3,synthesis,maxclause32,cegar3_nocanonic,124,68.23s,TO,4,0.00s
200_cho_2016_all_pos,56,3,synthesis,maxclause32,cegar3_nocanonic,124,22.25s,TO,6,0.00s
200_cho_2016_all_pos,57,3,synthesis,maxclause32,cegar3_nocanonic,124,168.64s,TO,4,0.00s
200_cho_2016_all_pos,58,3,synthesis,maxclause32,cegar3_nocanonic,124,2387.67s,TO,4,0.00s
200_cho_2016_all_pos,59,3,synthesis,maxclause32,cegar3_nocanonic,124,985.78s,TO,4,0.00s
200_cho_2016_all_pos,60,3,synthesis,maxclause32,cegar3_nocanonic,124,937.27s,TO,5,0.00s
200_cho_2016_all_pos,61,3,synthesis,maxclause32,cegar3_nocanonic,0,7.86s,SAT,3,0.00s
200_cho_2016_all_pos,6,1,synthesis,maxclause32,cegar3_nocanonic,0,3.87s,SAT,1,0.00s
200_cho_2016_all_pos,62,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,63,3,synthesis,maxclause32,cegar3_nocanonic,124,907.21s,TO,5,0.00s
200_cho_2016_all_pos,6,3,synthesis,maxclause32,cegar3_nocanonic,124,912.87s,TO,4,0.00s
200_cho_2016_all_pos,64,3,synthesis,maxclause32,cegar3_nocanonic,0,8.21s,SAT,3,0.00s
200_cho_2016_all_pos,65,3,synthesis,maxclause32,cegar3_nocanonic,124,11.75s,TO,4,0.00s
200_cho_2016_all_pos,66,3,synthesis,maxclause32,cegar3_nocanonic,124,588.94s,TO,5,0.00s
200_cho_2016_all_pos,67,3,synthesis,maxclause32,cegar3_nocanonic,124,1163.04s,TO,5,0.00s
200_cho_2016_all_pos,68,3,synthesis,maxclause32,cegar3_nocanonic,0,30.23s,SAT,2,0.00s
200_cho_2016_all_pos,69,3,synthesis,maxclause32,cegar3_nocanonic,124,1250.06s,TO,5,0.00s
200_cho_2016_all_pos,70,3,synthesis,maxclause32,cegar3_nocanonic,124,24.69s,TO,4,0.00s
200_cho_2016_all_pos,71,3,synthesis,maxclause32,cegar3_nocanonic,124,284.22s,TO,4,0.00s
200_cho_2016_all_pos,7,1,synthesis,maxclause32,cegar3_nocanonic,0,210.04s,SAT,3,0.00s
200_cho_2016_all_pos,72,3,synthesis,maxclause32,cegar3_nocanonic,124,8.89s,TO,4,0.00s
200_cho_2016_all_pos,73,3,synthesis,maxclause32,cegar3_nocanonic,124,18.33s,TO,6,0.00s
200_cho_2016_all_pos,7,3,synthesis,maxclause32,cegar3_nocanonic,124,1224.48s,TO,5,0.00s
200_cho_2016_all_pos,74,3,synthesis,maxclause32,cegar3_nocanonic,124,464.78s,TO,4,0.00s
200_cho_2016_all_pos,75,3,synthesis,maxclause32,cegar3_nocanonic,0,6.29s,SAT,2,0.00s
200_cho_2016_all_pos,76,3,synthesis,maxclause32,cegar3_nocanonic,124,1426.84s,TO,5,0.00s
200_cho_2016_all_pos,77,3,synthesis,maxclause32,cegar3_nocanonic,124,391.81s,TO,4,0.00s
200_cho_2016_all_pos,78,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,79,3,synthesis,maxclause32,cegar3_nocanonic,124,2129.19s,TO,5,0.00s
200_cho_2016_all_pos,80,3,synthesis,maxclause32,cegar3_nocanonic,124,1844.21s,TO,4,0.00s
200_cho_2016_all_pos,81,3,synthesis,maxclause32,cegar3_nocanonic,124,786.43s,TO,4,0.00s
200_cho_2016_all_pos,8,1,synthesis,maxclause32,cegar3_nocanonic,0,1.84s,SAT,0,0.00s
200_cho_2016_all_pos,82,3,synthesis,maxclause32,cegar3_nocanonic,124,304.02s,TO,4,0.00s
200_cho_2016_all_pos,83,3,synthesis,maxclause32,cegar3_nocanonic,124,243.42s,TO,4,0.00s
200_cho_2016_all_pos,8,3,synthesis,maxclause32,cegar3_nocanonic,124,1125.40s,TO,4,0.00s
200_cho_2016_all_pos,84,3,synthesis,maxclause32,cegar3_nocanonic,124,3233.79s,TO,5,0.00s
200_cho_2016_all_pos,85,3,synthesis,maxclause32,cegar3_nocanonic,0,3.82s,SAT,1,0.00s
200_cho_2016_all_pos,86,3,synthesis,maxclause32,cegar3_nocanonic,124,8.41s,TO,4,0.00s
200_cho_2016_all_pos,87,3,synthesis,maxclause32,cegar3_nocanonic,124,200.66s,TO,4,0.00s
200_cho_2016_all_pos,88,3,synthesis,maxclause32,cegar3_nocanonic,0,1.80s,SAT,0,0.00s
200_cho_2016_all_pos,89,3,synthesis,maxclause32,cegar3_nocanonic,124,2387.40s,TO,5,0.00s
200_cho_2016_all_pos,90,3,synthesis,maxclause32,cegar3_nocanonic,0,2945.94s,SAT,4,0.00s
200_cho_2016_all_pos,91,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,9,1,synthesis,maxclause32,cegar3_nocanonic,0,4.34s,SAT,1,0.00s
200_cho_2016_all_pos,92,3,synthesis,maxclause32,cegar3_nocanonic,124,2606.43s,TO,5,0.00s
200_cho_2016_all_pos,93,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,9,3,synthesis,maxclause32,cegar3_nocanonic,0,10.89s,SAT,4,0.00s
200_cho_2016_all_pos,94,3,synthesis,maxclause32,cegar3_nocanonic,124,1143.15s,TO,5,0.00s
200_cho_2016_all_pos,95,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
200_cho_2016_all_pos,96,3,synthesis,maxclause32,cegar3_nocanonic,124,5.09s,TO,3,0.00s
200_cho_2016_all_pos,97,3,synthesis,maxclause32,cegar3_nocanonic,0,85.04s,SAT,2,0.00s
200_cho_2016_all_pos,98,3,synthesis,maxclause32,cegar3_nocanonic,0,2407.14s,SAT,4,0.00s
200_cho_2016_all_pos,99,3,synthesis,maxclause32,cegar3_nocanonic,0,4.18s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,100,3,synthesis,maxclause32,cegar3_nocanonic,0,0.76s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,1,synthesis,maxclause32,cegar3_nocanonic,0,2.81s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,10,3,synthesis,maxclause32,cegar3_nocanonic,0,2.56s,UNSAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,1,synthesis,maxclause32,cegar3_nocanonic,0,0.61s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,11,3,synthesis,maxclause32,cegar3_nocanonic,0,0.54s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,1,synthesis,maxclause32,cegar3_nocanonic,0,2.14s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,1,synthesis,maxclause32,cegar3_nocanonic,0,0.84s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,12,3,synthesis,maxclause32,cegar3_nocanonic,0,0.80s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,1,synthesis,maxclause32,cegar3_nocanonic,0,0.77s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,13,3,synthesis,maxclause32,cegar3_nocanonic,0,3.61s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,1,3,synthesis,maxclause32,cegar3_nocanonic,0,1.60s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,1,synthesis,maxclause32,cegar3_nocanonic,0,0.61s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,14,3,synthesis,maxclause32,cegar3_nocanonic,0,1.57s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,1,synthesis,maxclause32,cegar3_nocanonic,0,3.54s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,15,3,synthesis,maxclause32,cegar3_nocanonic,0,2.34s,UNSAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,1,synthesis,maxclause32,cegar3_nocanonic,0,2.27s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,16,3,synthesis,maxclause32,cegar3_nocanonic,0,3.41s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,1,synthesis,maxclause32,cegar3_nocanonic,0,3.25s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,17,3,synthesis,maxclause32,cegar3_nocanonic,0,2.11s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,1,synthesis,maxclause32,cegar3_nocanonic,0,8.43s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,18,3,synthesis,maxclause32,cegar3_nocanonic,0,3.55s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,1,synthesis,maxclause32,cegar3_nocanonic,0,0.66s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,19,3,synthesis,maxclause32,cegar3_nocanonic,0,0.61s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,1,synthesis,maxclause32,cegar3_nocanonic,0,0.72s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,20,3,synthesis,maxclause32,cegar3_nocanonic,0,1.21s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,1,synthesis,maxclause32,cegar3_nocanonic,0,1.67s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,21,3,synthesis,maxclause32,cegar3_nocanonic,0,0.62s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,2,1,synthesis,maxclause32,cegar3_nocanonic,0,1.58s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,22,1,synthesis,maxclause32,cegar3_nocanonic,0,1.92s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,22,3,synthesis,maxclause32,cegar3_nocanonic,0,5.61s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,23,1,synthesis,maxclause32,cegar3_nocanonic,0,935.86s,SAT,6,0.00s
218_Hernandez_TcellCheckPoints_13april2020,23,3,synthesis,maxclause32,cegar3_nocanonic,0,5.84s,UNSAT,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,2,3,synthesis,maxclause32,cegar3_nocanonic,0,2545.99s,SAT,13,0.00s
218_Hernandez_TcellCheckPoints_13april2020,24,1,synthesis,maxclause32,cegar3_nocanonic,0,0.56s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,24,3,synthesis,maxclause32,cegar3_nocanonic,0,0.75s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,25,1,synthesis,maxclause32,cegar3_nocanonic,0,0.62s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,25,3,synthesis,maxclause32,cegar3_nocanonic,0,0.59s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,26,1,synthesis,maxclause32,cegar3_nocanonic,0,7.45s,SAT,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,26,3,synthesis,maxclause32,cegar3_nocanonic,0,0.89s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,27,1,synthesis,maxclause32,cegar3_nocanonic,0,0.72s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,27,3,synthesis,maxclause32,cegar3_nocanonic,0,0.67s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,28,1,synthesis,maxclause32,cegar3_nocanonic,0,0.67s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,28,3,synthesis,maxclause32,cegar3_nocanonic,0,1.59s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,29,1,synthesis,maxclause32,cegar3_nocanonic,0,0.63s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,29,3,synthesis,maxclause32,cegar3_nocanonic,0,1.18s,UNSAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,30,1,synthesis,maxclause32,cegar3_nocanonic,0,0.79s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,30,3,synthesis,maxclause32,cegar3_nocanonic,0,0.65s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,31,1,synthesis,maxclause32,cegar3_nocanonic,0,0.94s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,31,3,synthesis,maxclause32,cegar3_nocanonic,124,,TO,0,
218_Hernandez_TcellCheckPoints_13april2020,3,1,synthesis,maxclause32,cegar3_nocanonic,0,1.33s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,32,1,synthesis,maxclause32,cegar3_nocanonic,0,0.69s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,32,3,synthesis,maxclause32,cegar3_nocanonic,0,1.47s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,33,1,synthesis,maxclause32,cegar3_nocanonic,0,3.12s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,33,3,synthesis,maxclause32,cegar3_nocanonic,0,14.14s,SAT,6,0.00s
218_Hernandez_TcellCheckPoints_13april2020,3,3,synthesis,maxclause32,cegar3_nocanonic,0,19.96s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,34,1,synthesis,maxclause32,cegar3_nocanonic,0,0.67s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,34,3,synthesis,maxclause32,cegar3_nocanonic,0,1.52s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,35,1,synthesis,maxclause32,cegar3_nocanonic,0,1.38s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,35,3,synthesis,maxclause32,cegar3_nocanonic,0,474.93s,SAT,10,0.00s
218_Hernandez_TcellCheckPoints_13april2020,36,1,synthesis,maxclause32,cegar3_nocanonic,0,0.55s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,36,3,synthesis,maxclause32,cegar3_nocanonic,0,1.68s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,37,1,synthesis,maxclause32,cegar3_nocanonic,0,0.70s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,37,3,synthesis,maxclause32,cegar3_nocanonic,0,969.83s,SAT,11,0.00s
218_Hernandez_TcellCheckPoints_13april2020,38,1,synthesis,maxclause32,cegar3_nocanonic,0,0.68s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,38,3,synthesis,maxclause32,cegar3_nocanonic,0,7.68s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,39,1,synthesis,maxclause32,cegar3_nocanonic,0,31.96s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,39,3,synthesis,maxclause32,cegar3_nocanonic,0,3.12s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,40,1,synthesis,maxclause32,cegar3_nocanonic,0,3.69s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,40,3,synthesis,maxclause32,cegar3_nocanonic,0,0.76s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,41,1,synthesis,maxclause32,cegar3_nocanonic,0,0.62s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,41,3,synthesis,maxclause32,cegar3_nocanonic,0,8.97s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,4,1,synthesis,maxclause32,cegar3_nocanonic,0,0.62s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,42,1,synthesis,maxclause32,cegar3_nocanonic,0,0.64s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,42,3,synthesis,maxclause32,cegar3_nocanonic,0,1.26s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,43,1,synthesis,maxclause32,cegar3_nocanonic,0,2.09s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,43,3,synthesis,maxclause32,cegar3_nocanonic,0,21.10s,SAT,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,4,3,synthesis,maxclause32,cegar3_nocanonic,0,168.96s,SAT,8,0.00s
218_Hernandez_TcellCheckPoints_13april2020,44,1,synthesis,maxclause32,cegar3_nocanonic,0,0.81s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,44,3,synthesis,maxclause32,cegar3_nocanonic,0,2.37s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,45,1,synthesis,maxclause32,cegar3_nocanonic,0,0.75s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,45,3,synthesis,maxclause32,cegar3_nocanonic,0,0.69s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,46,1,synthesis,maxclause32,cegar3_nocanonic,0,3.23s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,46,3,synthesis,maxclause32,cegar3_nocanonic,0,1.90s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,47,1,synthesis,maxclause32,cegar3_nocanonic,0,0.61s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,47,3,synthesis,maxclause32,cegar3_nocanonic,0,1.43s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,48,1,synthesis,maxclause32,cegar3_nocanonic,0,2.98s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,48,3,synthesis,maxclause32,cegar3_nocanonic,0,0.60s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,49,1,synthesis,maxclause32,cegar3_nocanonic,0,0.77s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,49,3,synthesis,maxclause32,cegar3_nocanonic,0,4.45s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,50,1,synthesis,maxclause32,cegar3_nocanonic,0,0.63s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,50,3,synthesis,maxclause32,cegar3_nocanonic,0,5.59s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,51,3,synthesis,maxclause32,cegar3_nocanonic,0,13.28s,SAT,6,0.00s
218_Hernandez_TcellCheckPoints_13april2020,5,1,synthesis,maxclause32,cegar3_nocanonic,0,0.74s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,52,3,synthesis,maxclause32,cegar3_nocanonic,0,0.59s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,53,3,synthesis,maxclause32,cegar3_nocanonic,0,0.68s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,5,3,synthesis,maxclause32,cegar3_nocanonic,0,3.83s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,54,3,synthesis,maxclause32,cegar3_nocanonic,0,1.33s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,55,3,synthesis,maxclause32,cegar3_nocanonic,0,6.54s,SAT,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,56,3,synthesis,maxclause32,cegar3_nocanonic,0,0.77s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,57,3,synthesis,maxclause32,cegar3_nocanonic,0,1.86s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,58,3,synthesis,maxclause32,cegar3_nocanonic,0,7.32s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,59,3,synthesis,maxclause32,cegar3_nocanonic,0,1.21s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,60,3,synthesis,maxclause32,cegar3_nocanonic,0,0.70s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,61,3,synthesis,maxclause32,cegar3_nocanonic,0,2.69s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,6,1,synthesis,maxclause32,cegar3_nocanonic,0,0.51s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,62,3,synthesis,maxclause32,cegar3_nocanonic,0,0.82s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,63,3,synthesis,maxclause32,cegar3_nocanonic,0,1.82s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,6,3,synthesis,maxclause32,cegar3_nocanonic,0,43.24s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,64,3,synthesis,maxclause32,cegar3_nocanonic,0,3188.28s,SAT,16,0.00s
218_Hernandez_TcellCheckPoints_13april2020,65,3,synthesis,maxclause32,cegar3_nocanonic,0,15.59s,SAT,5,0.00s
218_Hernandez_TcellCheckPoints_13april2020,66,3,synthesis,maxclause32,cegar3_nocanonic,0,1.81s,UNSAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,67,3,synthesis,maxclause32,cegar3_nocanonic,0,1.27s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,68,3,synthesis,maxclause32,cegar3_nocanonic,0,0.73s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,69,3,synthesis,maxclause32,cegar3_nocanonic,0,1.41s,UNSAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,70,3,synthesis,maxclause32,cegar3_nocanonic,0,0.81s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,71,3,synthesis,maxclause32,cegar3_nocanonic,0,0.69s,UNSAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,7,1,synthesis,maxclause32,cegar3_nocanonic,0,0.73s,SAT,0,0.00s
218_Hernandez_TcellCheckPoints_13april2020,72,3,synthesis,maxclause32,cegar3_nocanonic,0,4.25s,SAT,4,0.00s
218_Hernandez_TcellCheckPoints_13april2020,73,3,synthesis,maxclause32,cegar3_nocanonic,0,1.86s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,7,3,synthesis,maxclause32,cegar3_nocanonic,0,1.53s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,74,3,synthesis,maxclause32,cegar3_nocanonic,0,3.36s,SAT,2,0.00s
218_Hernandez_TcellCheckPoints_13april2020,75,3,synthesis,maxclause32,cegar3_nocanonic,0,1.27s,SAT,1,0.00s
218_Hernandez_TcellCheckPoints_13april2020,76,3,synthesis,maxclause32,cegar3_nocanonic,0,3.21s,SAT,3,0.00s
218_Hernandez_TcellCheckPoints_13april2020,77,3,synthesis,maxclause32,cegar3_nocanonic,0,213.24s,SAT,8,0.00s
